pos_000;0.556203094598,0.274242288214,0.0163516034271;0.00603944675247,0.370031814995,0.00883640633664;0.529881203505,0.298220675336,0.0164093898309;0.0392251583467,0.386810488731,0.00801352639459;0.03;0.0016002655029296875
pos_000;0.556478853063,0.273652957494,0.0161430235028;0.0061206694967,0.370377673924,0.00847092785317;0.529799406172,0.297882900986,0.0162091417897;0.0428142421858,0.388702650045,0.00768731932852;0.03;0.0007917881011962891
pos_000;0.556431306967,0.273409291087,0.0162351414417;0.00652906032562,0.370273327087,0.00854055402277;0.529556422884,0.29793535438,0.0162355962857;0.0432189458794,0.38865450265,0.00786405779965;0.03;0.0010728836059570312
pos_000;0.555010227009,0.27479435842,0.0162444009709;0.00625723958385,0.370444498793,0.00900557847922;0.528367484589,0.298990854712,0.0162727190281;0.0428623788382,0.388702513096,0.00819973351065;0.03;0.0013859272003173828
pos_000;0.557428725462,0.273200499967,0.016029352021;0.00586459054769,0.370413435479,0.00890364329298;0.53028789516,0.297730202041,0.0160567351865;0.039168460179,0.387182384919,0.0081294612067;0.03;0.0007278919219970703
pos_000;0.558145979148,0.272504647586,0.0164787500661;0.00745426280385,0.370572263277,0.00870930898429;0.530650409352,0.297493353068,0.0164114804421;0.0439090774542,0.388622735014,0.00808388814854;0.03;0.0017240047454833984
pos_000;0.55621295817,0.273652233836,0.0163643943071;0.00727221762131,0.37103518519,0.00836769975833;0.528941052131,0.298460691209,0.0163036192206;0.0438673594682,0.389174672117,0.00781890164322;0.03;0.0007162094116210938
pos_000;0.555616946547,0.274435483411,0.0162830528249;0.00769081604062,0.370792949889,0.00851884317471;0.528663581242,0.299023323376,0.0161442136392;0.0441478175822,0.38888438967,0.00809364037212;0.03;0.0009508132934570312
pos_000;0.55596229647,0.27396912416,0.0162089779317;0.00712320806847,0.370788418903,0.00815048831808;0.529629821763,0.298271342197,0.0161580139655;0.0402328473152,0.387380714277,0.00787487909447;0.03;0.00072479248046875
pos_000;0.556129972203,0.273612535752,0.0163851316483;0.00559354032958,0.369326374951,0.00888365282504;0.529803325051,0.297801251635,0.0163802172555;0.0391191124156,0.386603698274,0.00803556166246;0.03;0.001279592514038086
pos_000;0.555641186134,0.274520127525,0.0161930019664;0.00580889184422,0.369731580103,0.00837973717023;0.529121492294,0.298728080339,0.0161030953367;0.0391622626723,0.386935796399,0.00765530874947;0.03;0.0006976127624511719
pos_000;0.556088750766,0.273524877112,0.0162384792776;0.00766263636236,0.370705608507,0.00842706703393;0.529824870006,0.297687999282,0.0160980083623;0.0437423898393,0.38902173312,0.00782998292263;0.03;0.0007526874542236328
pos_000;0.554499685785,0.274979266384,0.0161688205985;0.00666276698182,0.370533851886,0.00894528721038;0.526575775945,0.300183372255,0.0159985111838;0.0430913663024,0.38896290246,0.00814838135971;0.03;0.0007157325744628906
pos_000;0.555555677135,0.274383949789,0.0162098326046;0.00769652102552,0.371259000134,0.00852708592705;0.52797687779,0.299144921475,0.0160762130069;0.0438260229732,0.389269223079,0.00794471964091;0.03;0.0014111995697021484
pos_000;0.554627474027,0.275006047916,0.0162780773636;0.00634380642873,0.369941521625,0.00876444811887;0.527734483511,0.299408732519,0.0161322777539;0.0395953068477,0.386952178786,0.00812070089868;0.03;0.0008039474487304688
pos_000;0.556839657951,0.273798221837,0.0164058176873;0.0066188078616,0.370195959793,0.00866036210164;0.530004972681,0.297876380683,0.0162992615658;0.0398240882715,0.386888127211,0.00790184368272;0.03;0.000990152359008789
pos_000;0.554584651844,0.275475365621,0.0162386854695;0.00577487007839,0.369785144253,0.00846958013417;0.527509772972,0.299709917801,0.0162517183109;0.0394185099598,0.386757026282,0.00752771066026;0.03;0.0010340213775634766
pos_000;0.555039751105,0.275296400591,0.0163713034717;0.00810325668135,0.371628148897,0.00840189846888;0.528808893468,0.299011881974,0.0163039692543;0.0444558974504,0.389383412989,0.00748208220179;0.03;0.0008447170257568359
pos_000;0.556212882844,0.274212869141,0.016409153909;0.00720395979246,0.370803992823,0.00850823830114;0.530042349241,0.297954463367,0.0162837813596;0.0403579167294,0.387391558479,0.00773834616467;0.03;0.000988006591796875
pos_000;0.554918536481,0.274981730166,0.0162964543879;0.0058190790793,0.370049932313,0.00863803845014;0.528108312199,0.299121680369,0.0161759317256;0.0393275419763,0.387134999164,0.0077755942624;0.03;0.0010056495666503906
