pos_000;0.5685447682376613,0.2743394011186959,0.021629297841705974;0.01983444950946836,0.3784855244548571,0.008010539128186778;0.5402161225306471,0.2920846715422845,0.01454468941156043;0.0539566663658651,0.3936804336084667,0.005427472674859306;0.03;0.017825603485107422
pos_000;0.02869059157028217,0.38938382309914465,0.011225868548518703;0.5678350593738266,0.26465907565239505,0.014455991073160424;0.058743593891696144,0.3956926699056444,0.007260106317482908;0.5469140819569103,0.2868453020414176,0.015275304846899845;0.03;0.017900705337524414
pos_000;0.033302534083844926,0.3842695248740651,0.006418521085454543;0.568236368776448,0.2631888374999148,0.015943264385921363;0.06691428279614484,0.3984815772867149,0.010237681415172381;0.5445869741551843,0.2886899362048326,0.014383787880217954;0.03;0.0185391902923584
pos_000;0.5713317412499685,0.27024969072070626,0.02134434271286434;0.014528816595649446,0.3761745386608714,0.0062587656084246435;0.5421914784798711,0.29084851249138266,0.014195316610949296;0.045481747220480345,0.3905494980656656,0.008556594372998735;0.03;0.015952587127685547
pos_000;0.03339654741965806,0.3847873600867382,0.006885341017866975;0.5712374331965205,0.26973023217270664,0.020876059370338318;0.06677547539428008,0.3968349120392909,0.007162019174552043;0.5416690011535931,0.2913672540545693,0.014424540938199545;0.03;0.015863656997680664
pos_000;0.5582898841534077,0.27597026775645334,0.015576891859960751;0.028708323921186885,0.3711649615220894,0.014212369450232465;0.5299884867817738,0.29930782986363924,0.015202821966112334;0.06590840771635442,0.3986155574633252,0.0068024363753112355;0.03;0.023593664169311523
pos_000;0.03433668077778873,0.38996571221346926,0.011553540341991408;0.5687257215684728,0.263781547583007,0.015218638239702542;0.06712306889870218,0.3974402129094966,0.007374467741950108;0.5463780665978355,0.2871192508076908,0.015067278334682188;0.03;0.01831984519958496
pos_000;0.03969505581963295,0.38712973719361743,0.006193578962511548;0.5703442855106448,0.270850258867701,0.022997529986270915;0.07434392082170935,0.39880770156050077,0.006921832260183947;0.5439246700643402,0.28907848265992103,0.015474917914652867;0.03;0.016063690185546875
pos_000;0.5635797266243264,0.27205517629435927,0.014620602357273249;0.009468972543420356,0.3735082684840683,0.006925760587127849;0.5377538029830976,0.29408317433734416,0.014962101721432844;0.04539130781605058,0.38965941793488323,0.006431309258356758;0.03;0.016149520874023438
pos_000;0.006613396908901004,0.37600100678040055,0.011166892114354565;0.568236368776448,0.2631888374999148,0.015943264385921363;0.04402119357306461,0.3891089508099946,0.0067881859184381055;0.5431179192186345,0.29023945043989474,0.014082707102423417;0.03;0.01528024673461914
pos_000;0.0131732424649052,0.3757639741466345,0.006962436841645991;0.5697267481931356,0.26164692855774613,0.016255294167748235;0.045938827783915254,0.39048331722162843,0.006810099316256553;0.5433936355684383,0.2892354793579002,0.015055369718138681;0.03;0.01590871810913086
pos_000;0.5585969027732565,0.27727579056245644,0.014093126093058017;0.0015101696165126244,0.35972558787018627,0.013440824516234628;0.5325814751849268,0.2976429044996733,0.014966799202643127;0.03831409506973854,0.386777971466191,0.006496983974544827;0.03;0.015052080154418945
pos_000;0.02340534253023535,0.38020373061946333,0.007555298843454017;0.5693214210083603,0.2631196800418596,0.014769365407338197;0.059034447980520904,0.3947198215693336,0.006367900119875897;0.5390410503198642,0.29249582944946323,0.014747225949652628;0.03;0.01492762565612793
pos_000;0.023743261824003964,0.37916856589461323,0.010743091777097924;0.5683222438959804,0.26525227458816814,0.013731261193326516;0.05810908434434919,0.39498534337778884,0.00785584527837794;0.5450048960365355,0.2890483939773346,0.0142445726908761;0.03;0.01822042465209961
pos_000;0.01821250860903731,0.37842181921609963,0.006284004604261706;0.5678350593738266,0.26465907565239505,0.014455991073160424;0.050520348473305,0.3928523426431412,0.008685860355301805;0.5428260869953137,0.2894820505553627,0.015597453579611379;0.03;0.015472173690795898
pos_000;0.5632910736332004,0.27226873360770476,0.013408084364133821;0.0008503816495147309,0.3591613170496508,0.014154933987143459;0.5354374229601974,0.2957618905553753,0.014598194565581665;0.03071239807353998,0.3833748928497531,0.00711855313393607;0.03;0.016123533248901367
pos_000;0.5699363992297425,0.2722965927383015,0.021488246768915087;-0.0021406958770749385,0.3657899397951892,0.00990403576684129;0.5449378640918553,0.28816148814378706,0.014891120892279027;0.030182934257137167,0.38290641899109057,0.008076047966373623;0.03;0.01546025276184082
