gather,position,n,mean_x,mean_y,cov_00,cov_01,cov_11,shapiro_x_stat,shapiro_x_pval,shapiro_y_stat,shapiro_y_pval,normaltest_x_stat,normaltest_x_pval,normaltest_y_stat,normaltest_y_pval,skew_x,skew_y,kurt_x_excess,kurt_y_excess,hz_stat,hz_pval,hz_normal,mardia_skew,mardia_kurt,n_above_95,n_above_975,n_above_99,mu_x,mu_y,mu_rob_x,mu_rob_y,hz_pval_adj,hz_reject_fdr,shap_x_pval_adj,shap_x_reject_fdr,shap_y_pval_adj,shap_y_reject_fdr,verdict
pos_007,pick_pos1_x_pick_pos1_y,100,0.461528876842463,0.32905760785004934,3.977489550693853e-05,-3.552004716663543e-05,3.2142200462142205e-05,0.8219531064902573,1.2406089278607032e-09,0.8815224341512927,2.106274625555369e-07,52.418444088930244,4.14457011481533e-12,37.079117975857955,8.879159032902377e-09,-1.9080044013965924,1.4427134502043815,4.733112731829747,3.2498041239611517,6.776434988847507,2.1220817058542958e-13,False,9.396301248088536,17.66377596296684,8,6,6,0.461528876842463,0.32905760785004934,0.46310016609855353,0.3277799620969398,6.701310650066198e-13,True,8.270726185738022e-09,True,9.026891252380152e-07,True,reject (HZ fdr)
pos_007,pick_pos2_x_pick_pos2_y,100,0.02543198882064127,0.42059802316701117,0.0002200854035665484,5.6055786544621966e-05,1.4765503689680012e-05,0.9574949557064644,0.0026760752272873543,0.9575461636846219,0.0026982282373824167,8.90784145539276,0.011632868134307361,7.919970688906085,0.019063393674025528,0.7238219491015133,0.6897718909521047,0.22583330612050245,0.09609236639035768,2.4915236489593457,6.184884112730994e-06,False,2.2642499587846765,11.78466300280305,9,5,4,0.02543198882064127,0.42059802316701117,0.023922005826896624,0.4201026678575447,8.63007085497348e-06,True,0.0047224856952129786,True,0.005222377233643386,True,reject (HZ fdr)
pos_008,end1_x_end1_y,100,0.5549219346962128,-0.017507137430790274,4.542722359328403e-06,8.26164810565828e-06,3.215683496925199e-05,0.7611411684496443,1.8640099344614538e-11,0.923396266577468,2.1410177955964838e-05,59.18234364476774,1.4083719424726412e-13,4.924946550525022,0.08522390790790972,-2.0863829308260433,0.48339285773420193,5.75453091462208,-0.4582010259585978,8.641483010444645,9.592022087697283e-16,False,10.412460031253856,16.236652973656632,5,5,5,0.5549219346962128,-0.017507137430790274,0.5548202678698735,-0.019584228612411717,4.796011043848641e-15,True,2.3857846171739165e-10,True,6.11719370170424e-05,True,reject (HZ fdr)
pos_008,end2_x_end2_y,100,0.37157406737934273,0.5141625823555154,1.0534591331199604e-05,1.4905715003796183e-06,6.412090586819332e-06,0.9563197655707215,0.002216815022681045,0.9355984519935644,0.0001049454152726864,5.487312130901211,0.0643347045032413,10.479934691404452,0.00530042991486127,0.3326440613420268,-0.8101151546280178,0.9645791785321332,0.1673937111024042,5.833225678524615,4.659908081386246e-12,False,3.086326323266796,9.63381304759734,9,5,2,0.37157406737934273,0.5141625823555154,0.3724039939381789,0.5150586924143215,1.0753634033968258e-11,True,0.004290609721318151,True,0.0002737706485374428,True,reject (HZ fdr)
pos_008,pick_pos1_x_pick_pos1_y,100,0.561281754749671,0.016136611305870203,2.256998183047453e-06,6.871143690097961e-06,4.761816262391279e-05,0.923969303010158,2.300191212170275e-05,0.9209360192142356,1.578491873114269e-05,22.693825408655197,1.1805881666908441e-05,8.419764835558475,0.014848114109680118,-1.0793489979358513,0.5555748151607245,1.7222673195944678,-0.6744912879606395,6.718182243735246,2.547958151003792e-13,False,4.321216310511326,11.855212230540465,3,2,1,0.561281754749671,0.016136611305870203,0.5615281777563091,0.014554546443448531,7.643874453011377e-13,True,6.571974891915072e-05,True,4.7354756193428073e-05,True,reject (HZ fdr)
pos_008,pick_pos2_x_pick_pos2_y,100,0.39614417318298367,0.49072935561936326,6.208129730242053e-06,-5.05555541538373e-06,5.768737839166656e-06,0.987890170681491,0.5001446338224096,0.9902335737753316,0.6834830329696913,2.356549182640343,0.3078093776568124,1.1696447729419766,0.557204820138232,0.3030454088361929,-0.10405118624945787,0.2525120991768861,-0.4715827568019595,1.7118621892238144,0.0004974696712332319,False,1.4524767901679663,10.612861505631356,6,4,3,0.39614417318298367,0.49072935561936326,0.3955931793463403,0.4911770527183768,0.0006091465362039575,True,0.545612327806265,False,0.6950674911556183,False,reject (HZ fdr)
pos_009,end1_x_end1_y,100,0.34483283364469836,0.00379380728182483,6.791115432295393e-06,1.0713317299166895e-05,3.0281424929425956e-05,0.8607806818408279,3.030767785349076e-08,0.9567623454360122,0.0023792187551727986,44.99691809763385,1.6945070644844576e-10,10.453187539150306,0.005371791735604628,-1.6274982861384304,0.2713528302481686,4.3470372309558885,-0.9005626546971537,7.758550184470147,1.1147439641916956e-14,False,11.455471896950106,17.68757155163496,6,5,5,0.34483283364469836,0.00379380728182483,0.34529970529297566,0.004034404688985482,4.777474132250124e-14,True,1.515383892674538e-07,True,0.004758437510345597,True,reject (HZ fdr)
pos_009,end2_x_end2_y,100,0.21447751830968417,0.5346007757835234,1.2708190263703612e-05,-1.5611431535548552e-06,3.654605974869049e-06,0.9869644234496047,0.43523817449130037,0.9368537480742702,0.00012457226826209587,0.03621206515418879,0.9820568968138957,11.116447231509092,0.003855619379450656,0.04323238199699415,-0.8369810044892068,-0.14954409232624855,0.1979853824447071,4.64588840725029,3.5841859468508824e-10,False,3.040834210687118,10.351029280360017,7,4,4,0.21447751830968417,0.5346007757835234,0.21473677102948108,0.5351635082224273,6.144318766030084e-10,True,0.4835979716570004,False,0.00031143067065523964,True,reject (HZ fdr)
pos_009,pick_pos1_x_pick_pos1_y,100,0.3548833696191401,0.03710399308551754,2.5208943940482373e-06,7.683406929798227e-06,3.155214802402163e-05,0.9816384792534847,0.178000409978477,0.9835158623415711,0.24706917455599875,2.9699889293918633,0.22650359443926663,2.370352057499083,0.30569236411772455,0.28655257612626084,0.28716228113347075,-0.5346510827323239,-0.45597193868288066,4.238560772945654,1.8338511046782812e-09,False,7.03234072310006,13.969034855330598,9,3,3,0.3548833696191401,0.03710399308551754,0.35490932953499543,0.036416767940378514,2.8955543758078127e-09,True,0.217959685687931,False,0.27970095232754577,False,reject (HZ fdr)
pos_009,pick_pos2_x_pick_pos2_y,100,0.2383198846982999,0.5098615698432071,4.40894289637208e-06,-4.030105729100477e-06,4.593898499928979e-06,0.9928172000279409,0.8767884178908646,0.9791829329113405,0.11478768051006244,0.04752418209079799,0.976518004501914,3.066616508305266,0.21582049593203487,-0.012149628467288535,-0.38212154482250144,-0.2192042149755533,-0.3795305227487358,4.550447647472372,5.216172664960434e-10,False,3.9793257246252294,11.564105700907543,9,8,4,0.2383198846982999,0.5098615698432071,0.23853654557024498,0.5098648223411665,8.693621108267391e-10,True,0.8767884178908646,False,0.13774521661207492,False,reject (HZ fdr)
pos_010,end1_x_end1_y,100,0.6187234184028285,0.4573601513213956,1.0833056334011013e-05,-5.90867102997629e-06,1.592167305719304e-05,0.9634034173052389,0.007083151796462963,0.8788191792491786,1.6181414548696138e-07,15.045341648880921,0.0005406865568164752,17.211843042852113,0.00018301882868507956,-0.15385019205809322,-1.0879450948023757,-1.0107344343275244,0.40568270390967687,4.88764712139495,1.4117746372067414e-10,False,1.7078287534560272,8.33621543570464,2,1,1,0.6187234184028285,0.4573601513213956,0.6170904052235785,0.4595929212044838,2.64707744476264e-10,True,0.010624727694694445,True,7.468345176321294e-07,True,reject (HZ fdr)
